125,5,17
356,357,358
102,66,357
263,264,10
119,142,143
133,10,100
189,188,263
100,143,35
142,7,44
109,117,17
22,129,113
10,119,143
155,157,154
10,264,119
10,189,263
167,265,188
265,262,263
170,265,167
157,262,265
155,262,157
73,119,264
240,74,239
239,74,155
279,31,278
357,66,31
31,86,278
31,66,23
61,3,52
86,31,23
131,3,61
23,66,26
329,330,343
99,9,123
329,331,330
6,52,104
6,4,330
71,342,4
123,88,99
37,71,88
37,123,40
37,88,123
40,41,16
4,30,88
141,70,112
99,112,9
99,30,141
99,88,30
4,6,30
331,86,6
26,61,23
104,30,6
3,104,52
141,30,104
26,90,61
12,141,3
102,127,66
102,140,125
62,90,113
13,19,105
131,61,132
26,113,90
23,61,52
90,132,61
108,44,109
17,22,125
5,125,140
17,117,22
93,108,109
13,129,117
125,22,127
117,129,22
155,73,262
7,119,73
73,74,7
73,155,74
143,142,108
119,7,142
242,39,97
95,50,63
142,44,108
7,63,50
93,109,17
103,13,117
44,103,109
50,95,68
44,50,103
44,7,50
76,91,111
136,59,96
181,363,162
241,239,154
162,363,190
240,97,74
163,190,241
245,97,240
238,240,239
238,245,240
241,191,238
361,237,234
266,244,243
244,245,243
191,245,238
244,242,245
305,242,244
305,39,242
165,233,236
192,243,191
236,269,235
266,307,244
190,364,191
235,267,192
269,266,267
271,200,198
190,362,364
361,234,359
234,364,362
235,192,364
241,190,191
163,162,190
179,178,177
181,162,178
190,363,362
181,176,234
361,360,164
359,211,360
213,211,219
213,210,212
237,361,164
234,363,181
219,179,180
211,176,179
257,259,255
149,145,260
149,260,259
210,213,260
147,145,149
210,260,145
213,212,211
210,166,212
214,201,152
232,231,151
231,147,148
165,164,166
230,233,232
165,147,231
165,166,147
360,212,166
269,236,233
236,237,164
165,236,164
235,364,234
359,234,176
237,235,234
230,269,233
235,237,236
268,269,230
267,235,269
269,268,266
230,200,270
293,272,271
307,266,273
295,294,293
137,39,306
306,39,305
95,63,39
152,201,151
199,200,201
271,198,296
200,199,198
293,271,296
273,268,270
271,270,200
271,273,270
203,295,296
106,118,80
137,293,294
295,106,294
57,91,15
19,76,111
80,137,294
272,273,271
137,80,120
294,106,80
137,272,293
306,273,272
39,137,78
306,272,137
91,76,110
76,121,120
15,91,110
57,43,32
136,32,59
91,57,32
79,19,111
91,32,111
53,136,55
59,87,96
136,49,32
111,32,49
110,76,120
19,13,68
19,121,76
95,78,121
103,68,13
95,121,68
121,19,68
111,49,79
129,105,62
129,13,105
19,79,105
49,81,79
90,62,53
62,79,81
90,53,132
81,49,136
1,131,132
12,3,131
12,131,1
55,136,96
53,81,136
48,132,55
53,55,132
96,83,55
1,132,48
